VEHIDCODE,ACTUAL_LENGTH,AIR_COEFFICIENT,AIR_DRAG_COEFFICIENT,BITMASK_VEHICLE_INFO,CARGODEF,CARGO_AGE_PERIOD,DUAL_HEADED,ENGINE_CLASS,HEAD_CAPACITY,INTRODUCTION_YEAR,ITEM,LENGTH,LOADINGSPEED,MICS_FLAGS,MISC_FLAGS,MODEL_LIFE,NAME,PASSENGER,POWER,POWER_PER_WAGON,REFIT_COST,RELIABILITY_DECAY,RETIRE_EARLY,RUNNING_COST_BASE,SPEED,SPRITE_ID,TE_COEFFICIENT,TRACK_TYPE,VEHICLE_LIFE,VEHICLE_REGION,VISUAL_FLAG,WAGON_CAPACITY,WAGON_LENGTH,WEIGHT
coach_Gen3_Doppelstockwagen_Local_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,130,1950,item_coach_Gen3_Doppelstockwagen_Local_Coach,8,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),40,string(str_coach_Gen3_Doppelstockwagen_Local_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,45
coach_Gen3_Gallery_Car,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,160,1950,item_coach_Gen3_Gallery_Car,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_Gallery_Car),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AMERICA,OCEANIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,56
coach_Gen3_Indian_Intercity_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,64,1950,item_coach_Gen3_Indian_Intercity_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen3_Indian_Intercity_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,38
coach_Gen3_Indian_Local_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,100,1950,item_coach_Gen3_Indian_Local_Coach,8,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen3_Indian_Local_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,80,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,38
coach_Gen3_Indian_Mail_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_MAIL_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,60,1950,item_coach_Gen3_Indian_Mail_Coach,8,LOADINGSPEEDDEF_MAIL,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen3_Indian_Mail_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,36
coach_Gen3_Indian_Regional_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,80,1950,item_coach_Gen3_Indian_Regional_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen3_Indian_Regional_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,110,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,38
coach_Gen3_Mk1_Intercity_Coach,7,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,55,1950,item_coach_Gen3_Mk1_Intercity_Coach,7,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_Mk1_Intercity_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,33
coach_Gen3_Mk1_Mail_Coach,7,,0,DEFAULT_BITMASK,CARGODEF_MAIL_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,55,1950,item_coach_Gen3_Mk1_Mail_Coach,7,LOADINGSPEEDDEF_MAIL,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_Mk1_Mail_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,35
coach_Gen3_Mk1_Regional_Coach,7,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,108,1950,item_coach_Gen3_Mk1_Regional_Coach,7,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_Mk1_Regional_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,130,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,33
coach_Gen3_Steel_Lightweight_Intercity_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,60,1930,item_coach_Gen3_Steel_Lightweight_Intercity_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),55,string(str_coach_Gen3_Steel_Lightweight_Intercity_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE3,AMERICA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,38
coach_Gen3_Steel_Lightweight_Mail_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_MAIL_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,64,1930,item_coach_Gen3_Steel_Lightweight_Mail_Coach,8,LOADINGSPEEDDEF_MAIL,,bitmask(TRAIN_FLAG_2CC),55,string(str_coach_Gen3_Steel_Lightweight_Mail_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE3,AMERICA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,31
coach_Gen3_Steel_Lightweight_Regional_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,55,1930,item_coach_Gen3_Steel_Lightweight_Regional_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),55,string(str_coach_Gen3_Steel_Lightweight_Regional_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE3,AMERICA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,35
coach_Gen3_TEE_Intercity_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,48,1950,item_coach_Gen3_TEE_Intercity_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_TEE_Intercity_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,240,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(EUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,45
coach_Gen3_UIC_X_Intercity_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,65,1950,item_coach_Gen3_UIC_X_Intercity_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_UIC_X_Intercity_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,38
coach_Gen3_UIC_X_Mail_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_MAIL_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,96,1950,item_coach_Gen3_UIC_X_Mail_Coach,8,LOADINGSPEEDDEF_MAIL,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_UIC_X_Mail_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,34
coach_Gen3_UIC_X_Regional_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,80,1950,item_coach_Gen3_UIC_X_Regional_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_UIC_X_Regional_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,35
coach_Gen3_Umbauwagen_Local_Coach,7,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,70,1950,item_coach_Gen3_Umbauwagen_Local_Coach,7,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen3_Umbauwagen_Local_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,29
coach_Gen4_Amfleet_Intercity_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,60,1970,item_coach_Gen4_Amfleet_Intercity_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen4_Amfleet_Intercity_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,200,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AMERICA,OCEANIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,50
coach_Gen4_Amfleet_Regional_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,84,1970,item_coach_Gen4_Amfleet_Regional_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen4_Amfleet_Regional_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,200,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AMERICA,OCEANIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,50
coach_Gen4_Bombardier_Bi_level,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,150,1970,item_coach_Gen4_Bombardier_Bi_level,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_coach_Gen4_Bombardier_Bi_level),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AMERICA,OCEANIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,50
coach_Gen4_Comet_Commuter_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,105,1970,item_coach_Gen4_Comet_Commuter_Coach,8,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen4_Comet_Commuter_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,128,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AMERICA,OCEANIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,34
coach_Gen4_Double_Decker_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,150,1970,item_coach_Gen4_Double_Decker_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_Double_Decker_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(EUROPE,ASIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,48
coach_Gen4_Eurofima_Intercity_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,60,1970,item_coach_Gen4_Eurofima_Intercity_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_Eurofima_Intercity_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,200,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,42
coach_Gen4_Eurofima_Mail_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_MAIL_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,75,1970,item_coach_Gen4_Eurofima_Mail_Coach,8,LOADINGSPEEDDEF_MAIL,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_Eurofima_Mail_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,200,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,42
coach_Gen4_Horizon_Baggage_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_MAIL_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,90,1970,item_coach_Gen4_Horizon_Baggage_Coach,8,LOADINGSPEEDDEF_MAIL,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen4_Horizon_Baggage_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,177,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AMERICA,OCEANIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,50
coach_Gen4_Horizon_Regional_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,70,1970,item_coach_Gen4_Horizon_Regional_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),60,string(str_coach_Gen4_Horizon_Regional_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,177,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AMERICA,OCEANIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,51
coach_Gen4_InterRegio_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,60,1970,item_coach_Gen4_InterRegio_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_InterRegio_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,200,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,42
coach_Gen4_Russian_Intercity_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,55,1960,item_coach_Gen4_Russian_Intercity_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_Russian_Intercity_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(EUROPE,ASIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,55
coach_Gen4_Russian_Mail_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_MAIL_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,80,1960,item_coach_Gen4_Russian_Mail_Coach,8,LOADINGSPEEDDEF_MAIL,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_Russian_Mail_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(EUROPE,ASIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,46
coach_Gen4_Russian_Regional_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,90,1960,item_coach_Gen4_Russian_Regional_Coach,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_Russian_Regional_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,130,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(EUROPE,ASIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,45
coach_Gen4_Silberling_Commuter_Coach,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,90,1960,item_coach_Gen4_Silberling_Commuter_Coach,8,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_Silberling_Commuter_Coach),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(REGIONTYPE1,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,28
coach_Gen4_Superliner_California,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,80,1990,item_coach_Gen4_Superliner_California,8,LOADINGSPEEDDEF_INTERCITY,,bitmask(TRAIN_FLAG_2CC),50,string(str_coach_Gen4_Superliner_California),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,200,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AMERICA,OCEANIA,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,67
