VEHIDCODE,FILENAMES_EXPECTED,SAVE_TO,VEHID_ID_CATEGORY,VEHID_ID,ENGLISH,WEB,IS_POWERED_UNPOWERED_SUNDRY,IS_WAGON_OR_COACH,TRACK_TYPES,PROPERTIES,FLAGS,GRAPHICS_PROPERTIES,ITEM,NAME,INTRODUCTION_YEAR,DUAL_HEADED,COUNTRY,COUNTRY_CODE,ENGINE_CLASS,CARGODEF,HEAD_CAPACITY,LENGTH,LOADINGSPEED,LOADINGSPEED_VALUE,MODEL_LIFE,PASSENGER,WEIGHT,POWER,SPEED,TE_STARTING_KN,TE_COEFFICIENT_CALC,TE_COEFFICIENT_MANUAL,TE_COEFFICIENT,VEHICLE_LIFE,WAGON_CAPACITY,WAGON_LENGTH,PURCHASE_CARGO_CAPACITY,REGION1,REGION2,REGION3,PURCHASECOST_VALUE,RUNNINGCOST_VALUE,COST_CAT,ROLE,IS_TURBINE,MISC_FLAGS_TRAIN_FLAG_2CC,MISC_FLAGS_TRAIN_FLAG_MU,MISC_FLAGS_TRAIN_FLAG_AUTOREFIT,VISUAL_EFFECT_1,VISUAL_EFFECT_2,VISUAL_EFFECT_3,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_25KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_15KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_3KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_1500V,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_3RD,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_4TH,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_NONE,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_25KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_15KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_3KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_1500V,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_3RD,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_4TH,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_NONE,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_25KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_15KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_3KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_1500V,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_3RD,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_4TH,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_NONE,TRACK_TYPE_MONO,TRACK_TYPE_MGLV,TRACK_TYPE_MTRO,CHECK_ANY_TT,PANTOGRAPH_POSITION,TEMPLATE_ID,TEMPLATE_AMENDMENT_CODE
rbd_Austria_kkStB_19,Austria_kkStB_19,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2019,KkStB 19 ,https://hu.wikipedia.org/wiki/KkStB_19.0,False,False,True,True,True,True,item_rbd_Austria_kkStB_19,str_rbd_Austria_kkStB_19,1902,0,Austria,AT,DIESEL,PASSENGERS,16,4,COMMUTER,40,45,1,13.0,55,35,0.0,0.0,0.34,0.34,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_USA_Virginia_Truckee_Motor_Car_22,USA_Virginia_Truckee_Motor_Car_22,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2020,Virginia & Truckee Motor Car 22,https://en.wikipedia.org/wiki/Virginia_and_Truckee_Railway_Motor_Car_22,False,False,True,True,True,True,item_rbd_USA_Virginia_Truckee_Motor_Car_22,str_rbd_USA_Virginia_Truckee_Motor_Car_22,1909,0,United States,US,DIESEL,PASSENGERS,84,8,COMMUTER,40,45,1,30.0,200,52,0.0,0.0,0.34,0.34,15,0,0,0,NORTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Germany_Saxon_DET_1_2,Germany_Saxon_DET_1_2,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2021,Saxon DET 1-2 Sächsischer,https://de.wikipedia.org/wiki/S%C3%A4chsischer_DET_1%E2%80%932,False,False,True,True,True,True,item_rbd_Germany_Saxon_DET_1_2,str_rbd_Germany_Saxon_DET_1_2,1914,0,Germany,DE,DIESEL,PASSENGERS,79,8,COMMUTER,40,45,1,64.0,200,70,0.0,0.0,0.34,0.34,15,0,2,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_16,A
rbd_UK_WC_PR_Drewry_Railcar,UK_WC_PR_Drewry_Railcar,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2022,WC&PR Drewry Railcar,https://www.wcpr.org.uk/Railcars.html,False,False,True,True,True,True,item_rbd_UK_WC_PR_Drewry_Railcar,str_rbd_UK_WC_PR_Drewry_Railcar,1921,0,United Kingdom,GB,DIESEL,PASSENGERS,42,4,COMMUTER,40,45,1,10.0,35,40,0.0,0.0,0.21,0.21,15,0,0,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Germany_BSt_6001,Germany_BSt_6001,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2023,BSt 6001,https://de.wikipedia.org/wiki/BSt_6001_bis_6003#Triebwagen_6001_und_6002,False,False,True,True,True,True,item_rbd_Germany_BSt_6001,str_rbd_Germany_BSt_6001,1922,0,Germany,DE,DIESEL,PASSENGERS,38,5,COMMUTER,40,45,1,11.0,75,40,0.0,0.0,0.34,0.34,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Australia_Victorian_Railways_DERM,Australia_Victorian_Railways_DERM,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2024,Victorian Railways DERM,https://en.wikipedia.org/wiki/Diesel_Electric_railmotor_(VR),False,False,True,True,True,True,item_rbd_Australia_Victorian_Railways_DERM,str_rbd_Australia_Victorian_Railways_DERM,1928,0,Australia,AU,DIESEL,PASSENGERS,40,7,COMMUTER,40,45,1,43.0,255,100,0.0,0.0,0.34,0.34,15,0,0,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_01,B
rbd_Czech_Republic_CD_M120,Czech_Republic_CD_M120,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2025,ČSD Class M 120.4,https://cs.wikipedia.org/wiki/Motorov%C3%BD_v%C5%AFz_M_120.4,False,False,True,True,True,True,item_rbd_Czech_Republic_CD_M120,str_rbd_Czech_Republic_CD_M120,1930,0,Czech Republic,CZ,DIESEL,PASSENGERS,38,5,COMMUTER,40,45,1,13.0,120,60,0.0,0.0,0.15,0.15,15,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Germany_Schienenzeppelin,Germany_Schienenzeppelin,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2026,Schienenzeppelin,https://en.wikipedia.org/wiki/Schienenzeppelin,False,False,True,True,True,True,item_rbd_Germany_Schienenzeppelin,str_rbd_Germany_Schienenzeppelin,1930,0,Germany,DE,DIESEL,PASSENGERS,40,8,COMMUTER,40,45,1,20.0,600,230,0.0,0.0,0.39,0.39,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Ultra-High-Speed (Pax),False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,B
rbd_Denmark_DSB_MO,Denmark_DSB_MO,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2027,DSB MO Serie 1,https://da.wikipedia.org/wiki/Litra_MO,False,False,True,True,True,True,item_rbd_Denmark_DSB_MO,str_rbd_Denmark_DSB_MO,1935,0,Denmark,DK,DIESEL,PASSENGERS,52,8,COMMUTER,40,45,1,65.0,500,120,0.0,0.0,0.31,0.31,15,0,0,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Norway_NSB_Cmb_17,Norway_NSB_Cmb_17,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2028,NSB Cmb 17,https://en.wikipedia.org/wiki/NSB_Cmb_Class_17,False,False,True,True,True,True,item_rbd_Norway_NSB_Cmb_17,str_rbd_Norway_NSB_Cmb_17,1935,0,Norway,NO,DIESEL,PASSENGERS,40,6,COMMUTER,40,45,1,10.0,120,100,0.0,0.0,0.41,0.41,15,0,0,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Czech_Republic_CD_M290,Czech_Republic_CD_M290,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2029,ČD M290,https://cs.wikipedia.org/wiki/Motorov%C3%BD_v%C5%AFz_M_290.0,False,False,True,True,True,True,item_rbd_Czech_Republic_CD_M290,str_rbd_Czech_Republic_CD_M290,1936,0,Czech Republic,CZ,DIESEL,PASSENGERS,72,7,COMMUTER,40,45,1,36.0,330,130,0.0,0.0,0.33,0.33,15,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Netherlands_NS_omBC,Netherlands_NS_omBC,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2030,NS omBC 2901,https://nl.wikipedia.org/wiki/OmBC_(stroomlijnmotorrijtuig),False,False,True,True,True,True,item_rbd_Netherlands_NS_omBC,str_rbd_Netherlands_NS_omBC,1937,0,Netherlands,NL,DIESEL,PASSENGERS,87,8,COMMUTER,40,45,1,53.0,294,105,0.0,0.0,0.34,0.34,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Australia_NSWGR_Class_400,Australia_NSWGR_Class_400,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2031,NSWGR 400,https://en.wikipedia.org/wiki/New_South_Wales_400/500_class_railmotor,False,False,True,True,True,True,item_rbd_Australia_NSWGR_Class_400,str_rbd_Australia_NSWGR_Class_400,1938,0,Australia,AU,DIESEL,PASSENGERS,56,7,COMMUTER,40,45,1,48.0,300,100,0.0,0.0,0.34,0.34,15,0,0,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Portugal_CP_USD_9050,Portugal_CP_USD_9050,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2032,CP USD 9050,https://fr.wikipedia.org/wiki/CP_s%C3%A9rie_9050,False,False,True,True,True,True,item_rbd_Portugal_CP_USD_9050,str_rbd_Portugal_CP_USD_9050,1941,0,Portugal,PT,DIESEL,PASSENGERS,25,5,COMMUTER,40,45,1,8.0,90,89,0.0,0.0,0.2,0.2,15,0,0,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_01,B
rbd_Belgium_SNCB_Class_42,Belgium_SNCB_Class_42,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2033,NMBS/SNCB 42/43,https://fr.wikipedia.org/wiki/S%C3%A9rie_43_SNCB,False,False,True,True,True,True,item_rbd_Belgium_SNCB_Class_42,str_rbd_Belgium_SNCB_Class_42,1954,0,Belgium,BE,DIESEL,PASSENGERS,99,7,COMMUTER,40,45,1,54.0,400,90,0.0,0.0,0.34,0.34,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Bulgaria_BDZ_19,Bulgaria_BDZ_19,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2034,"BDZ 19,001.7 (29-01)",https://bg.wikipedia.org/wiki/%D0%94%D0%B8%D0%B7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B0_%D0%BC%D0%BE%D1%82%D1%80%D0%B8%D1%81%D0%B0_%D0%91%D0%94%D0%96_29-01,False,False,True,True,True,True,item_rbd_Bulgaria_BDZ_19,str_rbd_Bulgaria_BDZ_19,1960,0,Bulgaria,BG,DIESEL,PASSENGERS,37,8,COMMUTER,40,45,1,53.0,530,125,0.0,0.0,0.2,0.2,15,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Greece_OSE_AA71,Greece_OSE_AA71,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2035,OSE AA.71,https://el.wikipedia.org/wiki/%CE%A3%CE%B9%CE%B4%CE%B7%CF%81%CF%8C%CE%B4%CF%81%CE%BF%CE%BC%CE%BF%CE%B9_%CE%95%CE%BB%CE%BB%CE%B7%CE%BD%CE%B9%CE%BA%CE%BF%CF%8D_%CE%9A%CF%81%CE%AC%CF%84%CE%BF%CF%85%CF%82#%CE%A0%CE%B5%CF%84%CF%81%CE%B5%CE%BB%CE%B1%CE%B9%CE%BF%CE%BA%CE%AF%CE%BD%CE%B7%CF%84%CE%B5%CF%82_%CE%A0%CE%BF%CE%BB%CE%BB%CE%B1%CF%80%CE%BB%CE%AD%CF%82_%CE%9C%CE%BF%CE%BD%CE%AC%CE%B4%CE%B5%CF%82_(DMU)_%CE%AE_%CE%A0%CE%B5%CF%84%CF%81%CE%B5%CE%BB%CE%B1%CF%85%CF%84%CE%BF%CE%BA%CE%B9%CE%BD%CE%B7%CF%84%CE%AC%CE%BC%CE%B1%CE%BE%CE%B5%CF%82,False,False,True,True,True,True,item_rbd_Greece_OSE_AA71,str_rbd_Greece_OSE_AA71,1962,0,Greece,GR,DIESEL,PASSENGERS,68,8,COMMUTER,40,45,1,48.0,790,105,0.0,0.0,0.19,0.19,15,0,0,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Tunisia_SNCFT_Z431,Tunisia_SNCFT_Z431,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2036,SNCFT Z-431,https://hu.wikipedia.org/wiki/Tun%C3%A9zia_vas%C3%BAti_k%C3%B6zleked%C3%A9se,False,False,True,True,True,True,item_rbd_Tunisia_SNCFT_Z431,str_rbd_Tunisia_SNCFT_Z431,1975,0,Tunisia,TN,DIESEL,PASSENGERS,54,8,COMMUTER,40,45,1,60.0,1045,130,0.0,0.0,0.38,0.38,15,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_USA_Amtrak_SPV_200,USA_Amtrak_SPV_200,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2037,Amtrak Budd SPV-2000,https://en.wikipedia.org/wiki/Budd_SPV-2000,False,False,True,True,True,True,item_rbd_USA_Amtrak_SPV_200,str_rbd_USA_Amtrak_SPV_200,1979,0,United States,US,DIESEL,PASSENGERS,86,8,COMMUTER,40,45,1,58.0,360,130,0.0,0.0,0.26,0.26,15,0,0,0,NORTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Finland_VR_Dm12,Finland_VR_Dm12,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2039,VR Dm12,https://en.wikipedia.org/wiki/VR_Class_Dm12,False,False,True,True,True,True,item_rbd_Finland_VR_Dm12,str_rbd_Finland_VR_Dm12,2005,0,Finland,FI,DIESEL,PASSENGERS,63,8,COMMUTER,40,VEHICLE_NEVER_EXPIRES,1,48.0,404,120,0.0,0.0,0.35,0.35,15,0,0,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_01,B
rbd_Czech_Republic_CD_840,Czech_Republic_CD_840,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2041,ČD 840,https://en.wikipedia.org/wiki/%C4%8CD_Class_840_and_841,False,False,True,True,True,True,item_rbd_Czech_Republic_CD_840,str_rbd_Czech_Republic_CD_840,2011,0,Czech Republic,CZ,DIESEL,PASSENGERS,140,8,COMMUTER,40,VEHICLE_NEVER_EXPIRES,1,40.0,710,120,100.0,0.254841997961264,0.37,0.255,15,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbd_Italy_FS_ALn_668,Italy_FS_ALn_668,src\Railbus\Railbus_diesel,ID_RANGE_RBD,2046,FS ALn 668.1400,https://en.wikipedia.org/wiki/FS_Class_ALn_668,False,False,True,True,True,True,item_rbd_Italy_FS_ALn_668,str_rbd_Italy_FS_ALn_668,1956,0,Italy,IT,DIESEL,PASSENGERS,68,8,COMMUTER,40,45,1,36.0,335,130,0.0,0.0,0.23,0.23,25,0,0,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELRAILBUS_VALUE,RUNNINGCOST_DIESELRAILBUS_VALUE,DIESELRAILBUS,Commuter / Urban,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_Czech_Republic_CD_M400,Czech_Republic_CD_M400,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3005,ČD M400 (kkStB 40.0),https://de.wikipedia.org/wiki/KkStB_40.0,False,False,True,True,True,True,item_rbe_Czech_Republic_CD_M400,str_rbe_Czech_Republic_CD_M400,1903,0,Czech Republic,CZ,ELECTRIC,PASSENGERS,40,7,COMMUTER,40,45,1,23.0,150,35,0.0,0.0,0.33,0.33,15,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_France_SNCF_Z_7100,France_SNCF_Z_7100,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3012,SNCF Z 7100,https://fr.wikipedia.org/wiki/Z_7100,False,False,True,True,True,True,item_rbe_France_SNCF_Z_7100,str_rbe_France_SNCF_Z_7100,1960,0,France,FR,ELECTRIC,PASSENGERS,70,8,COMMUTER,40,45,1,55.0,1260,130,0.0,0.0,0.21,0.21,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_Germany_Buckower_Kleinbahn_Nr_1_3,Germany_Buckower_Kleinbahn_Nr_1_3,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3021,Buckower Kleinbahn Nr. 1-3,https://de.wikipedia.org/wiki/Buckower_Kleinbahn_Nr._1_bis_3,False,False,True,True,True,True,item_rbe_Germany_Buckower_Kleinbahn_Nr_1_3,str_rbe_Germany_Buckower_Kleinbahn_Nr_1_3,1930,0,Germany,DE,ELECTRIC,PASSENGERS,50,4,COMMUTER,40,45,1,23.0,175,50,0.0,0.0,0.08,0.08,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_Germany_DB_4792,Germany_DB_4792,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3020,DB 479.201,https://de.wikipedia.org/wiki/Triebwagen_der_Oberwei%C3%9Fbacher_Bergbahn#%E2%80%9ERekonstruktionen%E2%80%9C_von_1982/84,False,False,True,True,True,True,item_rbe_Germany_DB_4792,str_rbe_Germany_DB_4792,1982,0,East Germany,GDR,ELECTRIC,PASSENGERS,54,5,COMMUTER,40,45,1,28.0,285,50,60.0,0.218435998252512,0.13,0.218,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_Slovakia_ZSSK_490,Slovakia_ZSSK_490,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3008,ZSSK 49.0 (CSD EMU 49.0),https://cs.wikipedia.org/wiki/Elektrick%C3%BD_v%C5%AFz_EMU_49.0,False,False,True,True,True,True,item_rbe_Slovakia_ZSSK_490,str_rbe_Slovakia_ZSSK_490,1930,0,Slovakia,SK,ELECTRIC,PASSENGERS,48,7,COMMUTER,40,45,1,45.0,240,40,0.0,0.0,0.2,0.2,15,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_Italy_FS_ALe_840,Italy_FS_ALe_840,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3004,FS ALe 840,https://it.wikipedia.org/wiki/Automotrice_FS_ALe_840,False,False,True,True,True,True,item_rbe_Italy_FS_ALe_840,str_rbe_Italy_FS_ALe_840,1949,0,Italy,IT,ELECTRIC,PASSENGERS,84,8,COMMUTER,40,45,1,58.0,800,150,0.0,0.0,0.21,0.21,15,0,0,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,TPL_01,B
